Time Real Imag
3.695014662756598289e-01 -5.683718190645309365e-01 1.383115816648283980e+00
3.704789833822091927e-01 -1.138527848903420736e+00 9.520254121643019207e-01
3.714565004887585564e-01 -1.492713706078487412e+00 3.569251228957951994e-01
3.724340175953079202e-01 -1.543824985848889941e+00 -3.288049196312904932e-01
3.734115347018572839e-01 -1.208087768901791481e+00 -9.621839449416172974e-01
3.743890518084066477e-01 -7.010253703127948821e-01 -1.402449670167160933e+00
3.753665689149560114e-01 1.538466511278461547e-02 -1.603839726354061135e+00
3.763440860215053752e-01 7.292079658491823491e-01 -1.411591182693962887e+00
3.773216031280547389e-01 1.285746316154939173e+00 -9.057702783342296282e-01
3.782991202346041026e-01 1.512670316810574178e+00 -2.794533379310054633e-01
3.792766373411534664e-01 1.457585019611635335e+00 4.075997105510091867e-01
3.802541544477028301e-01 1.063866678195695803e+00 9.860498609912609069e-01
3.812316715542521939e-01 5.370204784749545990e-01 1.306229597654603003e+00
3.822091886608015576e-01 -1.147778387014307955e-01 1.329390088010898641e+00
3.831867057673509214e-01 -6.924301060859161527e-01 1.072757889504614814e+00
3.841642228739002851e-01 -1.011575342871223526e+00 6.262401939872050960e-01
3.851417399804496489e-01 -1.123432140265360202e+00 7.715525298792137721e-02
3.861192570869990126e-01 -9.458900909897993703e-01 -4.013790377680848120e-01
3.870967741935483764e-01 -6.056400165255585444e-01 -7.586009164092319956e-01
3.880742913000977401e-01 -1.718687901009856023e-01 -8.690317307442411154e-01
3.890518084066471038e-01 2.059695162237147326e-01 -7.824682171222399063e-01
3.900293255131964676e-01 4.636932251096796964e-01 -4.581127111852054679e-01
3.910068426197458313e-01 5.282559314662655936e-01 -1.412418122704624801e-01
3.919843597262951951e-01 4.612954015415742237e-01 1.941755801763678513e-01
3.929618768328445588e-01 2.298164671363589484e-01 3.652002545782617737e-01
3.939393939393939226e-01 -4.166083697405564140e-02 3.527480316794485149e-01
3.949169110459432863e-01 -2.550876337910221170e-01 1.915670366158136184e-01
3.958944281524926501e-01 -3.376880001399098497e-01 -1.926501316110582410e-02
3.968719452590420138e-01 -2.367766690336985114e-01 -2.752061822700900828e-01
3.978494623655913776e-01 4.061797580876864641e-03 -4.414801992038698275e-01
3.988269794721407413e-01 2.915165226736755044e-01 -4.491055946501457674e-01
3.998044965786901050e-01 5.623084098808798226e-01 -2.210186407758818472e-01
4.007820136852394688e-01 6.906371190801432469e-01 8.921591811149770512e-02
4.017595307917888325e-01 6.519265432249351511e-01 4.355657113098223565e-01
4.027370478983381963e-01 4.071134534945990979e-01 7.839038998163134764e-01
4.037145650048875600e-01 -1.751397396910592957e-03 9.520649580433065973e-01
4.046920821114369238e-01 -4.956369628117227588e-01 9.327202071715390286e-01
4.056695992179862875e-01 -9.547488338317172696e-01 6.285448921182449356e-01
4.066471163245356513e-01 -1.135594227562682024e+00 1.857460242977807541e-01
4.076246334310850705e-01 -1.187350041076042029e+00 -4.425948080742894697e-01
4.086021505376344343e-01 -8.887622518286718565e-01 -9.563387434377564889e-01
4.095796676441837980e-01 -3.819862882138858606e-01 -1.256128840605347685e+00
4.105571847507331618e-01 2.430368248395513575e-01 -1.395731177756038832e+00
4.115347018572825255e-01 8.092586615594725696e-01 -1.133592102817592595e+00
4.125122189638318893e-01 1.276402546367784163e+00 -6.969288633699950442e-01
4.134897360703812530e-01 1.441904254112484240e+00 -5.072530622524244748e-02
4.144672531769306167e-01 1.349129166198870244e+00 6.267774147458059497e-01
4.154447702834799805e-01 9.681602471442064539e-01 1.181331499560227094e+00
4.164222873900293442e-01 3.261640141075954902e-01 1.444666108233839008e+00
4.173998044965787080e-01 -3.812398481738686895e-01 1.418676773208714881e+00
4.183773216031280717e-01 -9.090018341065925211e-01 1.073011290951517038e+00
4.193548387096774355e-01 -1.297434670910602827e+00 5.698104764107656539e-01
4.203323558162267992e-01 -1.349152943464940302e+00 -7.715205015777941433e-02
4.213098729227761630e-01 -1.133236810870422495e+00 -6.938811218131375469e-01
4.222873900293255267e-01 -7.250792708917801477e-01 -1.037351283606522623e+00
4.232649071358748905e-01 -1.385097983231539376e-01 -1.171751732161981030e+00
4.242424242424242542e-01 4.143616956705951093e-01 -1.063155153745420689e+00
4.252199413489736179e-01 7.992714576195130149e-01 -7.285667297008193710e-01
4.261974584555229817e-01 9.613834546495543254e-01 -2.918662502826481764e-01
4.271749755620723454e-01 9.069702156813035376e-01 1.887646474570573996e-01
4.281524926686217092e-01 6.493372087977834495e-01 5.441981420746802023e-01
4.291300097751710729e-01 2.773131191781847416e-01 7.182170259878530860e-01
4.301075268817204367e-01 -5.810458697837141834e-02 6.677027203681744627e-01
4.310850439882698004e-01 -3.666831709212990398e-01 4.584656636175712396e-01
4.320625610948191642e-01 -4.704526642442796724e-01 2.068001911160742001e-01
4.330400782013685279e-01 -3.833998548861169420e-01 -1.291388316086256038e-01
4.340175953079178917e-01 -1.867544813198995235e-01 -3.167532510976585058e-01
4.349951124144672554e-01 9.896976554372045876e-02 -3.053928046886245640e-01
4.359726295210166191e-01 2.836574961424541130e-01 -2.052398971204663636e-01
4.369501466275659829e-01 3.395874232871163856e-01 6.598669878706855257e-03
4.379276637341153466e-01 2.557607881520141957e-01 2.763046399748111392e-01
4.389051808406647104e-01 7.741350639352155560e-02 4.111355589358440810e-01
4.398826979472140741e-01 -2.384024739829718187e-01 5.060904600651729979e-01
4.408602150537634379e-01 -5.393143745938817624e-01 3.801004606129912422e-01
4.418377321603128016e-01 -6.896447567866250683e-01 9.503692387254762675e-02
4.428152492668621654e-01 -7.568246367454186663e-01 -2.995010363664913910e-01
4.437927663734115291e-01 -5.439516194610469757e-01 -6.829673600196555228e-01
4.447702834799608929e-01 -1.687031201369559585e-01 -9.759949679199841910e-01
4.457478005865102566e-01 2.771373502093006369e-01 -9.851259796488204268e-01
4.467253176930596203e-01 7.268724575316607428e-01 -8.144340347660331547e-01
4.477028347996089841e-01 1.081871229118288813e+00 -3.921598652193860057e-01
4.486803519061583478e-01 1.214185561386264434e+00 1.305184003227521650e-01
4.496578690127077116e-01 1.067496542921251734e+00 6.697449572936938766e-01
4.506353861192570753e-01 6.605869296679476310e-01 1.120234994088976199e+00
4.516129032258064391e-01 1.408258628972358650e-01 1.309213710545110487e+00
4.525904203323558028e-01 -5.124026949510744888e-01 1.232446454053886420e+00
4.535679374389051666e-01 -1.014507253571502954e+00 8.999452833908865301e-01
4.545454545454545303e-01 -1.310672615417207254e+00 3.842794791073492200e-01
4.555229716520038941e-01 -1.309726554047944580e+00 -2.579561186707269860e-01
4.565004887585532578e-01 -1.078241651473270668e+00 -8.101089009106891003e-01
4.574780058651026216e-01 -5.978885393300891193e-01 -1.250022800108922638e+00
4.584555229716519853e-01 -1.873921130115183131e-02 -1.280004030958976413e+00
4.594330400782013490e-01 5.990600036436586340e-01 -1.173776311111756288e+00
4.604105571847507128e-01 1.043961627285740823e+00 -7.671001624490674242e-01
4.613880742913000765e-01 1.218101428824532650e+00 -2.173179253282802592e-01
4.623655913978494403e-01 1.136073508131880683e+00 3.270671136403810464e-01
4.633431085043988040e-01 8.444457812625365545e-01 8.367421618438880548e-01
4.643206256109481678e-01 4.063494863429785164e-01 1.018308772430574605e+00
4.652981427174975315e-01 -1.444563001394604251e-01 1.009197452253135285e+00
4.662756598240468953e-01 -5.183431142866695707e-01 7.942653069337860527e-01
4.672531769305962590e-01 -7.897530355278824521e-01 4.191783923291102498e-01
4.682306940371456228e-01 -8.141463909240701513e-01 -1.158252085081172555e-02
4.692082111436950420e-01 -6.242815963327245088e-01 -3.139715202221284862e-01
4.701857282502444058e-01 -3.716193176407688870e-01 -5.427595542350176494e-01
4.711632453567937695e-01 -2.907615511820275944e-02 -5.535891989120057533e-01
4.721407624633431332e-01 2.612335395535002047e-01 -4.279815068072694295e-01
4.731182795698924970e-01 3.890786648214399901e-01 -2.166008138750974699e-01
4.740957966764418607e-01 3.472643230345194287e-01 6.177034291696579388e-02
4.750733137829912245e-01 2.343401026188321745e-01 2.619841505529413861e-01
4.760508308895405882e-01 -2.711616911075325626e-02 3.201365988247374395e-01
4.770283479960899520e-01 -2.262852284330045538e-01 2.040806856769203648e-01
4.780058651026393157e-01 -3.488741734475510614e-01 -2.386056351604695994e-03
4.789833822091886795e-01 -3.435402215558920891e-01 -2.708237451551545605e-01
4.799608993157380432e-01 -1.423525998351418687e-01 -4.313858387992996479e-01
4.809384164222874070e-01 1.304534424239436330e-01 -5.764330127985620722e-01
4.819159335288367707e-01 4.035587517118328638e-01 -4.660383112139013795e-01
4.828934506353861345e-01 6.973055216148039692e-01 -2.088272013056221565e-01
4.838709677419354982e-01 7.706729636814745321e-01 1.207066892708730244e-01
4.848484848484848619e-01 6.688364534200927913e-01 5.351175077154578519e-01
4.858260019550342257e-01 3.723995686000380889e-01 8.661672379384596221e-01
4.868035190615835894e-01 -8.059841487317168096e-02 9.904392167933504521e-01
4.877810361681329532e-01 -5.517714449278354749e-01 8.766921908771578842e-01
4.887585532746823169e-01 -9.381235202698202658e-01 6.064278816009863737e-01
4.897360703812316807e-01 -1.137815500233670063e+00 1.392321953597573381e-01
4.907135874877810444e-01 -1.143227474114078879e+00 -3.617807721326955495e-01
4.916911045943304082e-01 -8.806131723326524607e-01 -8.579819358460143430e-01
4.926686217008797719e-01 -4.011261031952451095e-01 -1.205857575902720358e+00
4.936461388074291357e-01 1.732571345591985001e-01 -1.235077277039323240e+00
4.946236559139784994e-01 7.209068613557175764e-01 -1.017811601532415899e+00
4.956011730205278631e-01 1.175519974956058977e+00 -6.088333089594392122e-01
4.965786901270772269e-01 1.276250158939437940e+00 -3.702747994372195678e-02
4.975562072336265906e-01 1.175909212708039275e+00 5.287605525494036840e-01
4.985337243401759544e-01 8.073226426969284386e-01 9.798499928298900485e-01
4.995112414467253181e-01 2.720329550845905775e-01 1.226698845448937591e+00
5.004887585532746819e-01 -2.810077836059243772e-01 1.197864693376435419e+00
5.014662756598240456e-01 -7.405693427950078567e-01 9.430015036647858562e-01
5.024437927663734094e-01 -1.067173108649422719e+00 4.149164096332538798e-01
5.034213098729227731e-01 -1.071803231104060616e+00 -4.605480300691248974e-02
5.043988269794721369e-01 -9.090992443392729161e-01 -5.237143004651211298e-01
5.053763440860215006e-01 -5.463844328472532430e-01 -8.402863269442508720e-01
5.063538611925708643e-01 -7.943801125305459399e-02 -9.238240864580370415e-01
5.073313782991202281e-01 2.947888138655785917e-01 -7.741848367507478956e-01
5.083088954056695918e-01 6.191894336612324690e-01 -5.019759547436943858e-01
5.092864125122189556e-01 7.071515881205617804e-01 -1.213932355071351554e-01
5.102639296187683193e-01 5.749504113085477375e-01 1.804386413388406052e-01
5.112414467253176831e-01 3.810983267381587436e-01 3.803885049868115931e-01
5.122189638318670468e-01 1.104576204488129237e-01 4.988204887986961711e-01
5.131964809384164106e-01 -1.605470698112005934e-01 3.723365239677921545e-01
5.141739980449657743e-01 -2.941628495717624192e-01 1.691428216627887393e-01
5.151515151515151381e-01 -3.015138005565748403e-01 -2.763344777906473135e-02
5.161290322580645018e-01 -2.139826577144279818e-01 -1.865042034063254528e-01
5.171065493646138655e-01 1.290306182544315519e-02 -2.802749426078687267e-01
5.180840664711632293e-01 1.837661799690475384e-01 -2.190320378381192534e-01
5.190615835777125930e-01 3.830580711041770003e-01 -5.606981194982056660e-02
5.200391006842619568e-01 4.075894020739304069e-01 1.957591404652277434e-01
5.210166177908113205e-01 2.192811433938377519e-01 3.974594535384621263e-01
5.219941348973606843e-01 -4.320951479397368289e-02 5.973500731067259428e-01
5.229716520039100480e-01 -3.396023607794460553e-01 5.902820122960105165e-01
5.239491691104594118e-01 -5.969212000876735758e-01 3.401026130304004025e-01
5.249266862170087755e-01 -7.894533296487062923e-01 3.244518630636678003e-02
5.259042033235581393e-01 -7.817055088971739396e-01 -3.910624907178424925e-01
5.268817204301075030e-01 -5.808375319496837941e-01 -6.869063885969375338e-01
5.278592375366568668e-01 -1.556487765461273542e-01 -9.147043392752763902e-01
5.288367546432062305e-01 2.852909332223817485e-01 -9.703353933938076992e-01
5.298142717497555942e-01 7.120590597208641404e-01 -7.731800049574263367e-01
5.307917888563049580e-01 1.024387080199702815e+00 -3.695443233725189125e-01
5.317693059628543217e-01 1.117928849742308106e+00 9.566670265244692217e-02
5.327468230694036855e-01 9.826605802408621138e-01 6.228222217874217481e-01
5.337243401759530492e-01 6.067712488725341968e-01 1.023624380859906591e+00
5.347018572825024130e-01 8.867406034064088949e-02 1.170544625077085898e+00
5.356793743890517767e-01 -4.638988585875419846e-01 1.120957574445167415e+00
5.366568914956011405e-01 -8.990167959142815191e-01 7.798738141318347639e-01
5.376344086021505042e-01 -1.167830401200349311e+00 3.027634184834847586e-01
5.386119257086998680e-01 -1.153889709723358692e+00 -2.496022422312270950e-01
5.395894428152492317e-01 -9.486339749699951307e-01 -7.230065433381265283e-01
5.405669599217985954e-01 -5.029775561113813964e-01 -9.981933687877275752e-01
5.415444770283479592e-01 -1.748110146620757838e-03 -1.115569002939381882e+00
5.425219941348973229e-01 5.101792146075310175e-01 -9.605718596871695159e-01
5.434995112414466867e-01 8.031390420706858713e-01 -6.289402289861845130e-01
5.444770283479960504e-01 9.752132555438661754e-01 -1.384507206454939077e-01
5.454545454545454142e-01 8.702671440834131023e-01 3.015547115955086732e-01
5.464320625610947779e-01 6.467470673475017584e-01 6.088671859650988116e-01
5.474095796676441417e-01 2.266849687130117752e-01 7.858964689564236217e-01
5.483870967741935054e-01 -9.632308961635574485e-02 7.632921115203996631e-01
5.493646138807428692e-01 -4.378681181644821785e-01 5.401918604212807562e-01
5.503421309872922329e-01 -5.701058673077612493e-01 2.383209854045053866e-01
5.513196480938415966e-01 -5.752010994232851226e-01 -6.075093265491825212e-02
5.522971652003909604e-01 -3.928905005872324052e-01 -3.130689936123573491e-01
5.532746823069403241e-01 -1.473724805479945110e-01 -3.902598283512077049e-01
5.542521994134896879e-01 8.725678750182393195e-02 -3.663554301603708097e-01
5.552297165200390516e-01 2.306956427714693114e-01 -1.957142725489846025e-01
5.562072336265884154e-01 3.140182158775675081e-01 2.827317143660538004e-02
5.571847507331377791e-01 1.805996427726693776e-01 2.256480172000536188e-01
5.581622678396871429e-01 -1.798060490071684905e-02 2.550954695879414924e-01
5.591397849462365066e-01 -1.801604202900955742e-01 2.994943892537892394e-01
5.601173020527858704e-01 -3.608629193352415054e-01 1.037122255454220321e-01
5.610948191593352341e-01 -4.284875873473844021e-01 -1.358723028304035796e-01
5.620723362658845979e-01 -3.430556860492448013e-01 -3.768647010530034036e-01
5.630498533724339616e-01 -1.245269296564130851e-01 -5.940519111892633708e-01
5.640273704789834364e-01 1.906896835884179520e-01 -6.309349206307343083e-01
5.650048875855328001e-01 5.296862617089561631e-01 -4.777657006619066560e-01
5.659824046920821639e-01 7.469472523018744203e-01 -1.842183770453547920e-01
5.669599217986315276e-01 8.259462069434791998e-01 1.834625733731662656e-01
5.679374389051808913e-01 7.221563930746155435e-01 5.431873660838770768e-01
5.689149560117302551e-01 4.104812735596344297e-01 8.326449888628145724e-01
5.698924731182796188e-01 -7.325135884247611917e-02 9.916767374514589006e-01
5.708699902248289826e-01 -5.259449613829229042e-01 9.067236724072906817e-01
5.718475073313783463e-01 -9.000774609176175334e-01 5.949275427903709668e-01
5.728250244379277101e-01 -1.068515199724180187e+00 1.426459541143265675e-01
5.738025415444770738e-01 -1.047272047621929936e+00 -3.587343911754720116e-01
5.747800586510264376e-01 -8.134539182681943537e-01 -8.079690945723922990e-01
5.757575757575758013e-01 -3.443156978698660997e-01 -1.056533412051884779e+00
5.767350928641251651e-01 1.638274957834107426e-01 -1.128019735487105546e+00
5.777126099706745288e-01 6.741039878928152262e-01 -9.332156465945962154e-01
5.786901270772238925e-01 9.655730574537549904e-01 -5.135884142151134757e-01
5.796676441837732563e-01 1.083517769050372337e+00 -4.717666165561232999e-02
5.806451612903226200e-01 9.855400292055468414e-01 4.472622945119223425e-01
5.816226783968719838e-01 6.476786414076235454e-01 7.969561777301688021e-01
5.826001955034213475e-01 1.963546783549298957e-01 1.011195619537353485e+00
5.835777126099707113e-01 -2.290552469810432368e-01 9.721352003874784709e-01
5.845552297165200750e-01 -6.037833328630302088e-01 6.909555041525636820e-01
5.855327468230694388e-01 -8.370708596196934081e-01 3.240174833255392017e-01
5.865102639296188025e-01 -8.156648983270621267e-01 -5.641406357786656750e-02
5.874877810361681663e-01 -6.659605981097150851e-01 -4.179706217119187328e-01
5.884652981427175300e-01 -3.665227782988774718e-01 -6.210420932543804229e-01
5.894428152492668938e-01 -1.510762780834093433e-02 -6.658148477336174320e-01
5.904203323558162575e-01 2.921254200236629295e-01 -5.078686732176052043e-01
5.913978494623656212e-01 4.518785732400529276e-01 -3.389939573544905604e-01
5.923753665689149850e-01 4.747796610188783628e-01 -2.047279748695276375e-02
5.933528836754643487e-01 3.727766652729817554e-01 1.887637974469298929e-01
5.943304007820137125e-01 1.708688299779914932e-01 2.918667055180417802e-01
5.953079178885630762e-01 -7.982188107590942883e-02 2.925391137941149022e-01
5.962854349951124400e-01 -2.213729798819256966e-01 2.040936748551271940e-01
5.972629521016618037e-01 -2.221489911859083621e-01 2.258881130486545957e-03
5.982404692082111675e-01 -2.226230959047380276e-01 -2.236528133210671232e-01
5.992179863147605312e-01 6.658932303525898211e-03 -3.275189969807098533e-01
6.001955034213098950e-01 1.941451058337378133e-01 -3.215980331835031070e-01
6.011730205278592587e-01 3.523487487832133724e-01 -1.593218783663795657e-01
6.021505376344086224e-01 4.458161315297847760e-01 7.409338998077480420e-02
6.031280547409579862e-01 4.342995029951243202e-01 3.454124761690050560e-01
6.041055718475073499e-01 2.662154926951290079e-01 5.662114436809742024e-01
6.050830889540567137e-01 -7.658701254832667171e-02 6.794747266090449545e-01
6.060606060606060774e-01 -3.546299136356914072e-01 6.050122827512698365e-01
6.070381231671554412e-01 -6.804010299117669858e-01 3.654180482770064686e-01
6.080156402737048049e-01 -8.185698308537083800e-01 2.256471166036854228e-02
6.089931573802541687e-01 -7.653152578203886724e-01 -3.733555613246888338e-01
6.099706744868035324e-01 -5.529054153684674899e-01 -7.127216404897362967e-01
6.109481915933528962e-01 -1.994527223913453162e-01 -9.233713491750967783e-01
6.119257086999022599e-01 2.621898860255791330e-01 -9.280295833524918603e-01
6.129032258064516236e-01 6.738564861500245806e-01 -7.518204609383816184e-01
6.138807429130009874e-01 9.476659462463749017e-01 -3.709643186179710783e-01
6.148582600195503511e-01 1.018040164374194756e+00 7.768860843515415504e-02
6.158357771260997149e-01 8.710607405489232402e-01 5.362458438681476647e-01
6.168132942326490786e-01 5.451648249918490396e-01 8.786506135040408338e-01
6.177908113391984424e-01 8.718222947554747637e-02 1.103072157600036407e+00
6.187683284457478061e-01 -4.134429511751968600e-01 9.861645470510964628e-01
6.197458455522971699e-01 -7.723458972547555534e-01 6.898489356834539565e-01
6.207233626588465336e-01 -9.957060313363805815e-01 2.605879960801077422e-01
6.217008797653958974e-01 -9.536982046172627348e-01 -2.266892042263336515e-01
6.226783968719452611e-01 -7.542616488076955283e-01 -5.920648000962013269e-01
6.236559139784946248e-01 -4.199540660498212730e-01 -8.238926225578290241e-01
6.246334310850439886e-01 2.902348119259632458e-03 -8.869242410621561712e-01
6.256109481915933523e-01 4.289229136886194005e-01 -7.508457893483807544e-01
6.265884652981427161e-01 6.121708847620327409e-01 -4.004738779303758656e-01
6.275659824046920798e-01 7.467645828935126628e-01 -3.784398580063067646e-02
6.285434995112414436e-01 6.847331858215668365e-01 2.663665629802512980e-01
6.295210166177908073e-01 3.916753969566275084e-01 4.649727376016893343e-01
6.304985337243401711e-01 1.499858671691538248e-01 5.542417945630888632e-01
6.314760508308895348e-01 -1.405872531463343567e-01 4.700505744934674324e-01
6.324535679374388986e-01 -3.933391902208039914e-01 3.053671881135960331e-01
6.334310850439882623e-01 -3.740140870018753283e-01 1.136139549859446901e-01
6.344086021505376261e-01 -3.221066047710581248e-01 -1.439566820909717049e-01
6.353861192570869898e-01 -1.464362125512471691e-01 -2.761913299048481818e-01
6.363636363636363535e-01 4.582099111357312848e-02 -2.815857277747972343e-01
6.373411534701857173e-01 1.861889900804124809e-01 -1.844309105269744953e-01
6.383186705767350810e-01 2.620548683543227897e-01 -8.833272150943788370e-03
6.392961876832844448e-01 1.885945772546122889e-01 1.847680453616593055e-01
6.402737047898338085e-01 6.937876838886319897e-02 3.095778678488191882e-01
6.412512218963831723e-01 -1.620545073562615901e-01 3.232243842488425334e-01
6.422287390029325360e-01 -3.462209167823916967e-01 2.225317876761243041e-01
6.432062561094818998e-01 -4.628643291347691036e-01 -1.149626337814260019e-02
6.441837732160312635e-01 -4.720950020420336402e-01 -2.139324741443208444e-01
6.451612903225806273e-01 -3.491568434109467156e-01 -4.883240734032856523e-01
6.461388074291299910e-01 -7.373756281365258236e-02 -6.273106696485065692e-01
6.471163245356793547e-01 2.668240474404459661e-01 -6.519844630927565943e-01
6.480938416422287185e-01 5.406947710842374688e-01 -5.075514654710366891e-01
6.490713587487780822e-01 7.922991532978322926e-01 -1.933390137629799332e-01
6.500488758553274460e-01 8.325853199527502024e-01 1.796800292620199246e-01
6.510263929618768097e-01 7.082971859565921902e-01 5.385085604249553182e-01
6.520039100684261735e-01 3.206775020488283334e-01 8.200599512046535811e-01
6.529814271749755372e-01 -2.081925163463844292e-02 8.936883609406225393e-01
6.539589442815249010e-01 -4.850918447558543733e-01 8.151011800275850261e-01
6.549364613880742647e-01 -7.867632900458173539e-01 5.411949449691687564e-01
6.559139784946236285e-01 -1.000950331504667945e+00 9.965851640277750834e-02
6.568914956011729922e-01 -9.107730153363335912e-01 -3.177885747932657212e-01
6.578690127077223559e-01 -6.748079062548776319e-01 -6.912580204344067614e-01
6.588465298142717197e-01 -2.614787904632590032e-01 -9.062151287815413125e-01
6.598240469208210834e-01 1.667046636316006081e-01 -9.442376512244179398e-01
6.608015640273704472e-01 5.226896803938551050e-01 -7.710618527359229812e-01
6.617790811339198109e-01 8.366475193531007770e-01 -4.270125153237009918e-01
6.627565982404691747e-01 9.154793410368472495e-01 -3.741305924783242670e-02
6.637341153470185384e-01 8.075859076611959786e-01 3.604256608224631897e-01
6.647116324535679022e-01 5.148498447379771248e-01 6.988433792530911459e-01
6.656891495601172659e-01 1.557903447063403723e-01 7.857413909099457694e-01
6.666666666666666297e-01 -2.156012364862784914e-01 7.235017037760942404e-01
6.676441837732159934e-01 -4.552901613112774748e-01 5.398069566908920702e-01
6.686217008797653572e-01 -6.696309118344461186e-01 1.878503645846482106e-01
6.695992179863147209e-01 -5.762718714853635182e-01 -7.423047986005869292e-02
6.705767350928640846e-01 -4.701621125651666011e-01 -3.463800501000606769e-01
6.715542521994134484e-01 -2.090142839985650036e-01 -4.542612322043429463e-01
6.725317693059628121e-01 6.272684087281096832e-02 -4.432901010838620204e-01
6.735092864125121759e-01 2.398040602927909992e-01 -3.338468794151679964e-01
6.744868035190615396e-01 3.232159904061096545e-01 -1.302592113405016128e-01
6.754643206256109034e-01 3.019162767074881071e-01 7.747611973676743480e-02
6.764418377321602671e-01 1.925303251933467019e-01 2.029335575244351209e-01
6.774193548387096309e-01 -2.067780457994430540e-02 2.560585684888006530e-01
6.783968719452589946e-01 -1.858201610464234599e-01 1.737588509978078566e-01
6.793743890518083584e-01 -2.728378125422461498e-01 2.753732717736891503e-02
6.803519061583577221e-01 -2.697012376073876783e-01 -1.683470724172186905e-01
6.813294232649070858e-01 -1.225885700640276799e-01 -3.310095845974248552e-01
6.823069403714564496e-01 8.454967092489763802e-02 -3.768817572720160047e-01
6.832844574780058133e-01 2.778815667780207277e-01 -3.518465340199111724e-01
6.842619745845551771e-01 5.068157351667806898e-01 -1.579564919352035302e-01
6.852394916911045408e-01 4.838212511111036895e-01 1.214905956845567514e-01
6.862170087976539046e-01 4.463731752780082940e-01 4.065196277282000503e-01
6.871945259042032683e-01 1.910605617561016989e-01 6.144491910692047032e-01
6.881720430107527431e-01 -9.926746240115519315e-02 6.941531940028926595e-01
6.891495601173021068e-01 -4.244967795095424545e-01 5.935936288301090213e-01
6.901270772238514706e-01 -6.614129644295202448e-01 3.684060291010640698e-01
6.911045943304008343e-01 -7.922427146338045789e-01 -3.848563665111779525e-02
6.920821114369501981e-01 -7.464271526650796407e-01 -3.969501484034024807e-01
6.930596285434995618e-01 -5.409502217546525715e-01 -6.880057789538933655e-01
6.940371456500489256e-01 -1.439307274550596927e-01 -8.779974718842323833e-01
6.950146627565982893e-01 2.903152105230042412e-01 -8.527806448391624938e-01
6.959921798631476531e-01 6.221202266697787309e-01 -6.449935809707033618e-01
6.969696969696970168e-01 8.066657594459297753e-01 -3.189330686243875834e-01
6.979472140762463805e-01 8.941934810098355335e-01 7.352482683870628644e-02
6.989247311827957443e-01 7.747534615219571208e-01 5.312652262442302264e-01
6.999022482893451080e-01 4.891102926306030718e-01 7.530738127581660946e-01
7.008797653958944718e-01 5.783560224597834865e-02 8.931688307870171428e-01
7.018572825024438355e-01 -3.308010029142126607e-01 7.770729154118004578e-01
7.028347996089931993e-01 -6.769137861107168419e-01 5.799292051519823188e-01
7.038123167155425630e-01 -7.722638604610819746e-01 2.178402299495145744e-01
7.047898338220919268e-01 -7.560659340362738678e-01 -1.731574265854792238e-01
7.057673509286412905e-01 -5.872184496638960249e-01 -5.214420633758791723e-01
7.067448680351906543e-01 -3.080567557737471929e-01 -6.911313852216710574e-01
7.077223851417400180e-01 5.564243506819460672e-02 -6.977138368538441382e-01
7.086999022482893817e-01 3.292798103093380613e-01 -5.175241792391733764e-01
7.096774193548387455e-01 5.138506214702178720e-01 -3.469223064492723552e-01
7.106549364613881092e-01 5.582676805817020638e-01 -8.935779217671750013e-03
7.116324535679374730e-01 4.350324457309195370e-01 2.427552824946745402e-01
7.126099706744868367e-01 2.635695706832931196e-01 3.688640332961568569e-01
7.135874877810362005e-01 6.339365422939191586e-02 3.981678138241215859e-01
7.145650048875855642e-01 -1.758076540336925009e-01 3.164824850768658826e-01
7.155425219941349280e-01 -2.893985298613744317e-01 1.313428380287573471e-01
7.165200391006842917e-01 -2.789571599834244076e-01 -8.314425698329980241e-02
7.174975562072336555e-01 -1.914183172405058142e-01 -1.920358984970606253e-01
7.184750733137830192e-01 -1.671492251488286562e-02 -2.034329440620016860e-01
7.194525904203323829e-01 1.741610574070607820e-01 -1.754487258148325624e-01
7.204301075268817467e-01 2.435418386987742434e-01 -6.662764878671198487e-02
7.214076246334311104e-01 2.852108420519400278e-01 1.403470919217295609e-01
7.223851417399804742e-01 1.677465118039875580e-01 3.289714858249586649e-01
7.233626588465298379e-01 -5.925683787068598135e-02 3.997281517390417482e-01
7.243401759530792017e-01 -2.356837036487275105e-01 3.802139551340544266e-01
7.253176930596285654e-01 -4.225990420946704185e-01 2.243123156532077778e-01
7.262952101661779292e-01 -5.447640349121263270e-01 -3.055308847383104293e-02
7.272727272727272929e-01 -5.057090525365303124e-01 -2.272691129447089731e-01
7.282502443792766567e-01 -3.255015758069395027e-01 -5.285578849574472660e-01
7.292277614858260204e-01 -8.111234806001776931e-02 -6.401207858868583900e-01
7.302052785923753842e-01 2.637639226133000614e-01 -6.402907263624655343e-01
7.311827956989247479e-01 5.883724018762147567e-01 -4.867149275604699121e-01
7.321603128054741116e-01 7.296553715650170302e-01 -1.766677719538547742e-01
7.331378299120234754e-01 7.489169103454542675e-01 1.755525505422503574e-01
7.341153470185728391e-01 6.428937714925774261e-01 4.628293248995404841e-01
7.350928641251222029e-01 3.042714020173239997e-01 7.561369901738503874e-01
7.360703812316715666e-01 -2.056395077121474582e-02 8.507297719767729083e-01
7.370478983382209304e-01 -4.192370070343783839e-01 7.348043216096563635e-01
7.380254154447702941e-01 -7.014910920242580783e-01 4.780781413155072435e-01
